order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-13634,2022-01-07,2022-01-10,Standard Class,CUST-2836,Kathryn Meyer,Home Office,North,Montana,Office Supplies,Storage,Morton LLC Storage,8,36.81,0.0,294.48,196.07,98.41
ORD-13635,2023-10-27,2023-10-30,Standard Class,CUST-1079,Joshua Barton,Consumer,West,Maryland,Technology,Phones,Mcintosh-Johnston Phones,1,391.45,0.15,332.73,226.54,106.19
ORD-13636,2022-11-28,2022-11-29,Second Class,CUST-1408,Darren Calhoun,Consumer,West,Colorado,Technology,Laptops,Jenkins-Flowers Laptops,4,1194.6,0.15,4061.64,3225.07,836.57
ORD-13637,2022-06-11,2022-06-18,Standard Class,CUST-1883,April Little,Corporate,West,Alaska,Technology,Accessories,"Cuevas, Thompson and Lambert Accessories",6,107.3,0.0,643.8,441.6,202.2
ORD-13638,2021-09-03,2021-09-06,First Class,CUST-1017,Jessica Casey,Consumer,North,Massachusetts,Furniture,Tables,"Woodward, Mcbride and Harvey Tables",7,642.88,0.15,3825.14,2989.14,836.0
ORD-13639,2023-08-31,2023-09-02,First Class,CUST-2963,Christine Oneal,Consumer,South,Georgia,Technology,Accessories,Morris Ltd Accessories,8,25.36,0.0,202.88,96.25,106.63
ORD-13640,2021-10-17,2021-10-24,Same Day,CUST-1550,Gerald Archer,Corporate,North,Colorado,Office Supplies,Envelopes,"Jones, Lopez and Campbell Envelopes",9,28.42,0.1,230.2,172.88,57.32
ORD-13641,2021-03-28,2021-04-03,Same Day,CUST-2816,Anthony Mcneil,Corporate,North,Maryland,Technology,Printers,Lopez LLC Printers,8,223.49,0.0,1787.92,999.93,787.99
ORD-13642,2022-02-27,2022-03-02,Second Class,CUST-1584,David Collins,Consumer,South,Hawaii,Technology,Tablets,Sanders-Ellis Tablets,3,733.19,0.05,2089.59,1333.76,755.83
ORD-13643,2022-12-13,2022-12-19,Standard Class,CUST-2328,Glenda Smith,Consumer,West,New York,Office Supplies,Labels,"Bradley, Hughes and Gallegos Labels",7,13.56,0.3,66.44,65.74,0.7
ORD-13644,2022-04-03,2022-04-09,Second Class,CUST-1394,Jose Torres,Corporate,North,Wisconsin,Office Supplies,Storage,Hayes and Sons Storage,8,64.06,0.0,512.48,349.64,162.84
ORD-1683,2021-06-29,2021-07-01,First Class,CUST-2855,Jacqueline Edwards,Home Office,East,Maine,Furniture,Shelving,Avila Group Shelving,5,113.03,0.0,565.15,282.3,282.85
ORD-13646,2023-07-18,2023-07-19,Same Day,CUST-2964,Jacob Norris,Corporate,South,Wisconsin,Technology,Tablets,Roberts LLC Tablets,3,761.65,0.05,2170.7,1594.21,576.49
ORD-13647,2023-09-24,2023-09-25,Same Day,CUST-1161,Brian Pacheco,Home Office,North,South Carolina,Technology,Phones,Ross-Skinner Phones,2,861.1,0.0,1722.2,901.79,820.41
ORD-13648,2021-01-01,2021-01-05,First Class,CUST-2035,Aaron Russell,Corporate,West,Wyoming,Furniture,Desks,Ayala Group Desks,3,1066.25,0.05,3038.81,2058.87,979.94
ORD-13649,2022-01-18,2022-01-23,Standard Class,CUST-2446,Mary Hicks,Consumer,West,Utah,Technology,Tablets,"Frazier, Brooks and Roy Tablets",7,780.26,0.0,5461.82,3631.77,1830.05
ORD-13650,2022-02-10,2022-02-16,Standard Class,CUST-1536,Alison Hanna,Home Office,South,Maine,Office Supplies,Labels,Reynolds LLC Labels,4,9.75,0.0,39.0,20.69,18.31
ORD-13651,2023-03-20,2023-03-25,Standard Class,CUST-1649,Alexandra Hampton,Home Office,East,Tennessee,Furniture,Shelving,Johnson LLC Shelving,10,146.1,0.0,1461.0,774.24,686.76
ORD-13652,2022-05-08,2022-05-09,Second Class,CUST-1716,Jose Snyder Jr.,Home Office,North,Vermont,Furniture,Tables,"Rowland, Harmon and Warren Tables",-3,1412.08,0.0,4236.24,2269.7,1966.54
ORD-13653,2021-07-18,2021-07-24,Second Class,CUST-2060,Kimberly Christian,Corporate,South,Alabama,Furniture,Shelving,Miller PLC Shelving,6,242.05,0.0,1452.3,758.77,693.53
ORD-13654,2023-07-17,2023-07-24,Second Class,CUST-2036,John Park,Consumer,East,Arkansas,Office Supplies,Labels,Rogers and Sons Labels,4,18.47,0.2,59.1,51.5,7.6
ORD-13655,2023-08-29,2023-08-30,Standard Class,CUST-2362,Daniel Sanchez,Consumer,North,Texas,Technology,Phones,Greene-Taylor Phones,4,782.95,0.0,3131.8,1478.94,1652.86
ORD-13656,2022-10-17,2022-10-21,Second Class,CUST-1970,Maria Smith,Home Office,North,West Virginia,Technology,Monitors,Davis-Hernandez Monitors,3,363.37,0.0,1090.11,626.3,463.81
ORD-13657,2022-05-05,2022-05-06,Standard Class,CUST-1345,Kelsey Pace,Home Office,North,Ohio,Furniture,Bookcases,"Silva, Kennedy and Cruz Bookcases",1,341.09,0.0,341.09,161.18,179.91
ORD-13658,2021-11-28,2021-11-29,Second Class,CUST-2770,Joel Vazquez,Home Office,North,Tennessee,Office Supplies,Labels,"Taylor, Wilson and Miller Labels",5,12.6,0.2,50.4,40.49,9.91
ORD-13659,2022-08-15,2022-08-18,Second Class,CUST-2883,Austin Castaneda,Home Office,East,Indiana,Furniture,Desks,"Sexton, Garcia and Adams Desks",8,612.68,0.2,3921.15,3076.49,844.66
ORD-13660,2022-11-04,2022-11-09,Second Class,CUST-2810,Michelle Sexton,Consumer,North,Delaware,Office Supplies,Labels,Lane-Scott Labels,2,12.32,0.0,24.64,13.53,11.11
ORD-13661,2022-04-02,2022-04-07,Standard Class,CUST-1769,Todd Arnold,Corporate,West,South Dakota,Office Supplies,Labels,Morgan and Sons Labels,2,10.3,0.05,19.57,13.33,6.24
ORD-13662,2021-08-31,2021-09-04,Second Class,CUST-2160,Andrea Cole,Consumer,West,Louisiana,Technology,Tablets,Lee-Ramos Tablets,10,455.57,0.0,4555.7,2518.65,2037.05
ORD-13663,2022-08-31,2022-09-05,Same Day,CUST-2222,Mitchell Gonzales,Corporate,West,Nevada,Office Supplies,Envelopes,Hill Inc Envelopes,9,3.72,0.15,28.46,22.77,5.69
ORD-13664,2021-03-11,2021-03-17,Standard Class,CUST-1393,Katherine Foster,Home Office,South,Louisiana,Furniture,Bookcases,Taylor and Sons Bookcases,8,324.2,0.0,2593.6,1466.92,1126.68
ORD-13665,2021-12-26,2021-12-30,First Class,CUST-2671,Brett Lewis,Corporate,West,Maryland,Office Supplies,Binders,"Rasmussen, Hays and Price Binders",4,34.0,0.05,129.2,92.7,36.5
ORD-1761,2021-11-15,2021-11-16,Same Day,CUST-2922,Jason Ramirez,Consumer,South,Maine,Technology,Phones,Boyle Ltd Phones,9,445.88,0.2,3210.34,2563.52,646.82
ORD-13667,2021-01-31,2021-02-02,Second Class,CUST-2930,David Odom,Consumer,East,Montana,Technology,Monitors,Grant Group Monitors,6,313.39,0.05,1786.32,1084.92,701.4
ORD-13668,2023-06-18,2023-06-23,Second Class,CUST-2705,Larry Smith,Home Office,North,Ohio,Office Supplies,Storage,"Nelson, Wilkins and Barber Storage",4,37.88,0.0,151.52,94.08,57.44
ORD-13669,2023-10-05,2023-10-08,First Class,CUST-2306,Tyler Nelson,Home Office,East,Iowa,Office Supplies,Binders,Walker and Sons Binders,2,9.97,0.0,19.94,9.37,10.57
ORD-13670,2022-10-10,2022-10-17,Second Class,CUST-1413,Patricia Jones,Corporate,East,Pennsylvania,Furniture,Tables,Jones Ltd Tables,2,793.43,0.1,1428.17,923.72,504.45
ORD-13671,2021-01-23,2021-01-28,Same Day,CUST-2361,Martin Stein,Corporate,North,Virginia,Furniture,Chairs,"Smith, Nielsen and Welch Chairs",5,875.34,0.0,4376.7,2164.82,2211.88
ORD-13672,2021-06-06,2021-06-11,Same Day,CUST-1014,Michael Henderson,Corporate,East,Hawaii,Technology,Accessories,Valencia and Sons Accessories,2,44.52,0.0,89.04,41.47,47.57
ORD-13673,2021-02-15,2021-02-17,Same Day,CUST-2137,Dwayne Rivera,Home Office,West,South Carolina,Furniture,Shelving,Fowler-Smith Shelving,10,188.79,0.0,1887.9,1279.08,608.82
ORD-13674,2023-09-16,2023-09-22,Standard Class,CUST-1834,Amanda Jackson,Corporate,East,Mississippi,Technology,Printers,Lee LLC Printers,5,98.17,0.0,490.85,257.13,233.72
ORD-13675,2022-09-10,2022-09-16,First Class,CUST-1841,Jennifer Henry,Corporate,South,Pennsylvania,Office Supplies,Pens & Pencils,Taylor-Moore Pens & Pencils,3,3.98,0.3,8.36,5.6,2.76
ORD-13676,2021-04-22,2021-04-26,First Class,CUST-1666,Isaiah Ferrell,Consumer,East,Kentucky,Technology,Accessories,Williams-Martin Accessories,4,37.5,0.0,150.0,79.98,70.02
ORD-13677,2023-03-16,2023-03-22,Same Day,CUST-2654,Rachel Russo,Home Office,West,Alabama,Furniture,Chairs,Taylor Group Chairs,10,132.73,0.0,1327.3,603.82,723.48
ORD-13678,2022-07-19,2022-07-24,First Class,CUST-2195,Gina Harris,Consumer,East,Minnesota,Office Supplies,Labels,Hayes-Jones Labels,4,13.25,0.0,53.0,36.41,16.59
ORD-13679,2023-12-03,2023-12-06,First Class,CUST-2921,Douglas Gonzalez,Consumer,South,Colorado,Technology,Printers,Carter-Hudson Printers,10,557.04,0.0,5570.4,2612.37,2958.03
ORD-13680,2021-04-11,2021-04-12,Second Class,CUST-1212,Andrew Ross MD,Consumer,West,Idaho,Furniture,Bookcases,"Gay, Williams and Cooper Bookcases",7,340.27,0.0,2381.89,1343.24,1038.65
ORD-13681,2021-02-05,2021-02-08,Standard Class,CUST-1784,Kimberly Thomas,Consumer,South,New Mexico,Office Supplies,Binders,Mills-Norris Binders,5,38.74,0.1,174.33,94.83,79.5
ORD-13682,2023-01-10,2023-01-14,Second Class,CUST-2422,Dr. Samuel Hamilton Jr.,Home Office,South,Hawaii,Furniture,Desks,Perkins Ltd Desks,7,824.7,0.0,5772.9,3395.06,2377.84
ORD-1027,2022-05-05,2022-05-12,Second Class,CUST-2866,Phillip Johnson,Home Office,South,Wisconsin,Furniture,Bookcases,"Walker, Ashley and Sanchez Bookcases",2,490.59,0.0,981.18,546.42,434.76
ORD-13684,2023-06-14,2023-06-15,Same Day,CUST-1194,John Freeman,Corporate,South,Montana,Office Supplies,Pens & Pencils,West-Martin Pens & Pencils,8,4.67,0.05,35.49,23.49,12.0
ORD-13685,2023-02-04,2023-02-06,Second Class,CUST-2544,Michael Simmons,Home Office,West,Vermont,Furniture,Desks,Sanchez-Brown Desks,6,360.86,0.05,2056.9,1018.88,1038.02
ORD-13686,2021-02-27,2021-03-04,First Class,CUST-1914,Samantha Moreno,Home Office,West,Connecticut,Furniture,Desks,Ewing Group Desks,6,890.19,0.1,4807.03,3735.23,1071.8
ORD-13687,2022-08-08,2022-08-12,Standard Class,CUST-1198,Samantha Baker,Corporate,South,Ohio,Technology,Phones,"Wright, Schwartz and Anderson Phones",9,750.61,0.1,6079.94,3257.13,2822.81
ORD-13688,2023-06-19,2023-06-21,First Class,CUST-1445,Anita Brooks,Consumer,South,South Dakota,Office Supplies,Binders,Roberts Ltd Binders,1,25.12,0.0,25.12,15.68,9.44
ORD-13689,2021-11-21,2021-11-24,Second Class,CUST-1279,Cheryl Thomas,Home Office,West,Maryland,Office Supplies,Binders,Middleton PLC Binders,4,34.67,0.0,138.68,88.27,50.41
ORD-13690,2022-10-02,2022-10-04,First Class,CUST-1704,Kylie Silva,Corporate,East,South Dakota,Furniture,Bookcases,Hall-Ruiz Bookcases,10,269.8,0.0,2698.0,1512.76,1185.24
ORD-13691,2022-07-04,2022-07-07,Second Class,CUST-2545,Catherine Owens,Consumer,East,North Dakota,Furniture,Chairs,Harding LLC Chairs,6,397.1,0.0,2382.6,1448.66,933.94
ORD-13692,2022-06-25,2022-06-29,Same Day,CUST-1247,Charles Green,Home Office,East,Louisiana,Furniture,Bookcases,Jackson Inc Bookcases,10,112.23,0.0,1122.3,763.75,358.55
ORD-13693,2021-12-21,2021-12-23,Standard Class,CUST-2705,Ashley Thompson,Corporate,West,Louisiana,Furniture,Tables,Day PLC Tables,7,158.07,0.0,1106.49,616.54,489.95
ORD-13694,2021-09-22,2021-09-26,First Class,CUST-2062,Zachary Nguyen,Home Office,South,Kansas,Technology,Printers,"Moran, Quinn and Martinez Printers",5,398.57,0.05,1893.21,1187.97,705.24
ORD-13695,2023-08-29,2023-09-04,Standard Class,CUST-2027,Taylor Mooney,Home Office,South,Missouri,Technology,Printers,Waters-Silva Printers,9,470.77,0.0,,1929.21,2307.72
ORD-13696,2022-07-15,2022-07-22,Standard Class,CUST-2390,Charles Burton,Corporate,West,Wyoming,Technology,Laptops,Washington-Davis Laptops,3,1412.38,0.0,4237.14,2755.77,1481.37
ORD-13697,2021-01-24,2021-01-26,Second Class,CUST-2628,Andre Reeves,Home Office,South,West Virginia,Furniture,Chairs,"Gomez, Hawkins and Schaefer Chairs",3,253.5,0.0,760.5,524.62,235.88
ORD-13698,2022-05-29,2022-05-31,Second Class,CUST-1475,Tiffany Clarke,Consumer,South,Alaska,Technology,Phones,"Gonzalez, Shelton and Scott Phones",3,797.68,0.15,2034.08,1443.22,590.86
ORD-13699,2023-10-02,2023-10-03,Second Class,CUST-1777,Yvette Fletcher,Home Office,East,Maryland,Office Supplies,Paper,Hurley Inc Paper,8,35.3,0.0,282.4,164.79,117.61
ORD-13700,2021-04-13,2021-04-18,First Class,CUST-1172,Edward Kerr DVM,Consumer,South,Indiana,Technology,Printers,Thomas and Sons Printers,9,278.24,0.05,2378.95,1228.07,1150.88
ORD-13701,2023-07-25,2023-07-31,,CUST-1224,Sarah Glover,Consumer,West,North Carolina,Furniture,Shelving,"Clark, Stewart and Smith Shelving",7,148.33,0.3,726.82,629.01,97.81
ORD-13702,2022-12-06,2022-12-11,Same Day,CUST-1043,Arthur Williams,Consumer,South,Arizona,Technology,Printers,Baker-Hood Printers,1,596.05,0.0,596.05,286.97,309.08
ORD-13703,2023-06-24,2023-06-29,First Class,CUST-2004,Linda Carter,Consumer,East,Rhode Island,Office Supplies,Labels,Lopez Inc Labels,9,12.36,0.0,111.24,69.49,41.75
ORD-13704,2022-09-11,2022-09-15,First Class,CUST-1105,Selena Horton,Consumer,West,South Carolina,Office Supplies,Envelopes,May PLC Envelopes,10,26.23,0.1,236.07,123.39,112.68
ORD-13705,2021-11-01,2021-11-02,Same Day,CUST-1413,Sarah Henson,Corporate,North,Nevada,Technology,Tablets,"Woods, Scott and Davis Tablets",1,677.97,0.0,677.97,458.09,219.88
ORD-13706,2021-08-14,2021-08-20,Same Day,CUST-2109,Tiffany Hawkins,Corporate,North,Ohio,Office Supplies,Envelopes,Murphy-Stewart Envelopes,6,5.34,0.05,30.44,20.97,9.47
ORD-13707,2023-12-05,2023-12-12,Standard Class,CUST-2253,Anita Yates,Corporate,North,Massachusetts,Office Supplies,Paper,Zhang PLC Paper,5,8.54,0.0,42.7,28.82,13.88
ORD-13708,2023-03-10,2023-03-14,Standard Class,CUST-1456,Douglas Hudson,Consumer,South,Kansas,Furniture,Desks,Castaneda Group Desks,7,897.73,0.0,6284.11,3193.55,3090.56
ORD-13709,2021-01-10,2021-01-14,Standard Class,CUST-1560,Lindsey Alexander,Corporate,South,Alaska,Office Supplies,Pens & Pencils,Brown Group Pens & Pencils,1,2.53,0.1,2.28,1.66,0.62
ORD-13710,2023-10-24,2023-10-25,First Class,CUST-2339,Justin Jordan,Home Office,East,Florida,Technology,Phones,David PLC Phones,5,547.33,0.3,1915.65,1583.04,332.61
ORD-13711,2021-03-25,2021-03-31,Second Class,CUST-2233,Charles Spencer,Home Office,East,Nebraska,Office Supplies,Paper,Jones Group Paper,10,59.5,0.0,595.0,350.76,244.24
ORD-13712,2021-01-12,2021-01-16,Standard Class,CUST-2107,Alexis Thomas,Consumer,South,Arkansas,Furniture,Shelving,Leach Inc Shelving,5,93.28,0.05,443.08,217.98,225.1
ORD-13713,2022-05-02,2022-05-08,Same Day,CUST-1689,Stephanie Foster,Home Office,North,Delaware,Technology,Monitors,Lee LLC Monitors,8,214.32,0.05,1628.83,895.03,733.8
ORD-13714,2023-02-09,2023-02-12,Standard Class,CUST-1667,Mr. Christopher Brown,Home Office,South,Louisiana,Furniture,Tables,Davis Group Tables,9,503.76,0.0,4533.84,2158.74,2375.1
ORD-13715,2023-12-28,2023-12-30,First Class,CUST-1746,Mr. Charles Maldonado,Home Office,West,Texas,Technology,Tablets,Ford-Lara Tablets,4,398.62,0.1,1435.03,859.97,575.06
ORD-13716,2021-08-06,2021-08-13,First Class,CUST-2059,Ernest Mcclure,Home Office,North,Illinois,Office Supplies,Envelopes,Rubio and Sons Envelopes,5,22.35,0.2,89.4,76.98,12.42
ORD-13717,2023-08-09,2023-08-10,Second Class,CUST-2004,Catherine Le,Home Office,North,South Dakota,Technology,Phones,Mcguire-Mcmahon Phones,9,827.73,0.2,5959.66,3503.02,2456.64
ORD-13718,2021-06-23,2021-06-29,First Class,CUST-2331,Elizabeth Scott,Consumer,South,Rhode Island,Office Supplies,Envelopes,Stewart and Sons Envelopes,4,14.44,0.3,40.43,33.85,6.58
ORD-13719,2022-06-29,2022-07-02,Standard Class,CUST-1890,Scott Lopez,Home Office,North,Maine,Furniture,Tables,"Edwards, Miller and Thomas Tables",2,759.44,0.2,1215.1,874.44,340.66
ORD-13720,2021-07-09,2021-07-11,Same Day,CUST-1716,Jose Sutton,Home Office,East,Idaho,Technology,Printers,"Salinas, Dodson and Jenkins Printers",3,532.31,0.15,1357.39,844.6,512.79
ORD-13721,2021-02-06,2021-02-13,First Class,CUST-2441,Angelica Dennis MD,Corporate,North,Delaware,Office Supplies,Labels,"Long, Williams and Santana Labels",6,13.96,0.0,83.76,56.58,27.18
ORD-13722,2023-02-06,2023-02-08,First Class,CUST-1504,Heather Boyer,Home Office,West,Utah,Furniture,Shelving,"Bryant, Finley and Garcia Shelving",6,288.78,0.0,1732.68,962.84,769.84
ORD-13723,2022-06-10,2022-06-16,Same Day,CUST-2726,Stephen Ward,Consumer,North,New Hampshire,Furniture,Desks,"Lewis, Cook and Zhang Desks",1,973.57,0.0,973.57,608.86,364.71
ORD-13724,2021-09-26,2021-09-29,First Class,CUST-1968,Brandon Garcia,Corporate,South,Maine,Office Supplies,Storage,Dyer Ltd Storage,8,51.25,0.0,410.0,191.23,218.77
ORD-13725,2023-07-31,2023-08-01,Standard Class,CUST-1350,Christina Thomas,Consumer,South,Vermont,Office Supplies,Binders,"Rivera, Hurst and Gilbert Binders",10,15.11,0.0,151.1,105.46,45.64
ORD-13726,2022-11-19,2022-11-24,Same Day,CUST-1260,Gail Perez,Corporate,North,North Dakota,Office Supplies,Binders,"Ferrell, Alvarado and Schroeder Binders",1,36.44,0.0,36.44,20.19,16.25
ORD-13727,2021-09-20,2021-09-22,Standard Class,CUST-1271,Matthew Berry,Home Office,North,Texas,Technology,Printers,"Buckley, Robinson and Carpenter Printers",5,420.96,0.2,1683.84,1466.67,217.17
ORD-13728,2023-07-18,2023-07-19,Same Day,CUST-2471,Jason Knight,Corporate,South,Delaware,Technology,Monitors,Tucker Ltd Monitors,4,393.22,0.0,1572.88,829.25,743.63
ORD-13729,2023-08-02,2023-08-05,Second Class,CUST-2042,Crystal Mitchell,Corporate,South,Alaska,Technology,Laptops,Roach-Mason Laptops,6,1664.24,0.0,9985.44,5528.73,4456.71
ORD-13730,2023-08-15,2023-08-22,Same Day,CUST-2330,Alicia Rasmussen,Home Office,South,Tennessee,Technology,Phones,"Brown, Kane and Woods Phones",3,487.69,0.0,1463.07,1006.31,456.76
ORD-13731,2021-11-16,2021-11-23,Standard Class,CUST-2686,Yolanda Molina,Corporate,East,Ohio,Furniture,Chairs,Mckinney-Blake Chairs,3,250.14,0.0,750.42,355.63,394.79
ORD-13732,2022-01-26,2022-02-01,First Class,CUST-2334,Shane Clark,Consumer,West,Delaware,Office Supplies,Pens & Pencils,"Griffith, Roberts and Robinson Pens & Pencils",2,24.28,0.2,38.85,23.11,15.74
ORD-13733,2023-06-14,2023-06-20,First Class,CUST-2456,Sandra Schmidt,Corporate,South,Maryland,Furniture,Chairs,Payne-Johnston Chairs,5,566.17,0.0,2830.85,1898.64,932.21
ORD-13734,2023-01-22,2023-01-28,Second Class,CUST-1250,Dwayne Hopkins,Home Office,West,Alaska,Office Supplies,Binders,Ortiz LLC Binders,2,18.21,0.0,36.42,19.17,17.25
ORD-13735,2022-08-23,2022-08-25,Standard Class,CUST-1921,Nathan Guzman,Consumer,West,Illinois,Office Supplies,Storage,Miller Ltd Storage,10,34.12,0.1,307.08,164.67,142.41
ORD-13736,2023-07-14,2023-07-20,First Class,CUST-1135,Jennifer Sanders,Consumer,East,Iowa,Office Supplies,Pens & Pencils,"Carlson, Rodriguez and Kelley Pens & Pencils",4,7.24,0.1,26.06,18.9,7.16
ORD-13737,2023-08-23,2023-08-27,Second Class,CUST-2299,Susan Wade,Home Office,North,Alabama,Technology,Tablets,Kim-Werner Tablets,1,255.1,0.15,216.83,141.69,75.14
ORD-13738,2022-06-22,2022-06-26,Standard Class,CUST-1380,John Johnson,Home Office,North,Pennsylvania,Furniture,Chairs,"Thompson, Simmons and Kim Chairs",4,488.9,0.0,1955.6,1212.98,742.62
ORD-13739,2022-02-15,2022-02-20,Same Day,CUST-1967,Jason Mccarthy,Home Office,South,Maine,Office Supplies,Labels,Fletcher-Miller Labels,7,8.13,0.2,45.53,26.87,18.66
ORD-13740,2022-11-29,2022-12-06,Second Class,CUST-2082,Kenneth Edwards,Home Office,North,Ohio,Technology,Phones,Allen-Mitchell Phones,9,972.52,0.0,8752.68,3956.56,4796.12
ORD-13741,2022-12-23,2022-12-28,Same Day,CUST-1204,Joanna Hill,Corporate,West,Wisconsin,Office Supplies,Storage,Owens-Guerra Storage,7,51.9,0.0,363.3,182.86,180.44
ORD-13742,2021-05-15,2021-05-16,Same Day,CUST-1543,Shelby Ortega,Home Office,West,North Dakota,Technology,Laptops,Gregory and Sons Laptops,5,832.67,0.0,4163.35,2605.63,1557.72
ORD-13743,2022-08-17,2022-08-20,First Class,CUST-2631,Jeffrey Cline,Corporate,East,New Hampshire,Furniture,Chairs,Hopkins-Lyons Chairs,3,537.57,0.0,1612.71,981.48,631.23
ORD-13744,2022-06-22,2022-06-24,First Class,CUST-1287,Amber Nelson,Home Office,North,Arizona,Furniture,Bookcases,Greene Ltd Bookcases,7,405.47,0.15,2412.55,1510.37,902.18
ORD-13745,2021-09-23,2021-09-27,Standard Class,CUST-1812,Travis Baker,Consumer,South,Texas,Office Supplies,Binders,Perry PLC Binders,1,17.04,0.0,17.04,11.52,5.52
ORD-13746,2021-08-17,2021-08-24,Second Class,CUST-2973,Edward Carter,Consumer,West,Maryland,Technology,Accessories,Nelson Group Accessories,6,94.15,0.0,564.9,356.51,208.39
ORD-13747,2022-03-14,2022-03-17,Same Day,CUST-1104,Jorge House,Home Office,West,Louisiana,Office Supplies,Storage,"Zamora, Prince and Rose Storage",4,54.7,0.0,218.8,111.65,107.15
ORD-13748,2021-06-21,2021-06-26,Second Class,CUST-2880,Pamela Curry,Home Office,East,Georgia,Office Supplies,Binders,Armstrong PLC Binders,10,23.84,0.0,238.4,116.71,121.69
ORD-13749,2023-03-13,2023-03-18,First Class,CUST-1177,Tony Scott,Corporate,West,New Hampshire,Technology,Phones,Smith-Snow Phones,9,436.23,0.0,3926.07,2123.26,1802.81
ORD-13750,2023-03-16,2023-03-18,Same Day,CUST-1362,Jose Blake,Corporate,South,Missouri,Technology,Phones,Daniel Inc Phones,6,1169.18,0.0,7015.08,3980.14,3034.94
ORD-13751,2022-07-04,2022-07-09,First Class,CUST-2331,Emily Caldwell,Consumer,North,Utah,Furniture,Chairs,Brown-Bishop Chairs,5,865.87,0.0,4329.35,2863.73,1465.62
ORD-13752,2021-07-02,2021-07-04,First Class,CUST-2858,Justin Johnson,Home Office,East,North Dakota,Office Supplies,Pens & Pencils,"Johnson, Long and Flores Pens & Pencils",4,10.85,0.0,43.4,28.21,15.19
ORD-13753,2022-04-25,2022-04-26,Second Class,CUST-2338,Tammy Walters,Consumer,South,New Mexico,Furniture,Chairs,Baker LLC Chairs,3,247.67,0.3,520.11,440.96,79.15
ORD-13754,2023-06-18,2023-06-19,Same Day,CUST-2392,Tyler Conner,Corporate,South,Indiana,Furniture,Chairs,Roth LLC Chairs,5,215.24,0.2,860.96,694.84,166.12
